2025-03-09T15:26:09.468Z [ERROR] GET /api/cursos | Status: 500 | Time: 13.253 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:26:09.620Z [ERROR] GET /favicon.ico | Status: 404 | Time: 1.159 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:28:06.688Z [ERROR] GET /public/categorias/url_imagen-1740931810446-330518075.jpg | Status: 404 | Time: 3.814 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:28:06.731Z [ERROR] GET /public/categorias/url_imagen-1740932597425-788012282.jpg | Status: 404 | Time: 3.338 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:28:06.733Z [ERROR] GET /public/categoriasIcono/url_icono-1740931810426-778324020.jpg | Status: 404 | Time: 3.066 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:28:06.737Z [ERROR] GET /public/cursos/url_imagen-1740932694525-374146525.jpg | Status: 404 | Time: 1.684 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:28:06.745Z [ERROR] GET /public/categoriasIcono/url_icono-1740932597425-68914822.jpg | Status: 404 | Time: 1.460 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:28:08.415Z [ERROR] GET /api/user | Status: 401 | Time: 70.735 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:30:08.321Z [ERROR] GET /public/cursos/url_imagen-1740932694525-374146525.jpg | Status: 404 | Time: 4.389 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:30:08.428Z [ERROR] GET /public/categorias/url_imagen-1740931810446-330518075.jpg | Status: 404 | Time: 1.685 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:30:08.437Z [ERROR] GET /public/categorias/url_imagen-1740932597425-788012282.jpg | Status: 404 | Time: 1.439 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:30:08.446Z [ERROR] GET /public/categoriasIcono/url_icono-1740931810426-778324020.jpg | Status: 404 | Time: 2.423 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:30:08.447Z [ERROR] GET /public/categoriasIcono/url_icono-1740932597425-68914822.jpg | Status: 404 | Time: 2.948 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:30:09.998Z [ERROR] GET /api/user | Status: 401 | Time: 20.239 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:33:51.510Z [ERROR] GET /public/categorias/url_imagen-1740931810446-330518075.jpg | Status: 404 | Time: 4.806 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:33:51.512Z [ERROR] GET /public/categoriasIcono/url_icono-1740931810426-778324020.jpg | Status: 404 | Time: 5.906 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:33:51.551Z [ERROR] GET /public/categorias/url_imagen-1740932597425-788012282.jpg | Status: 404 | Time: 2.832 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-09T15:33:51.553Z [ERROR] GET /public/categoriasIcono/url_icono-1740932597425-68914822.jpg | Status: 404 | Time: 3.025 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
